/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_52_962.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_52_962.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_52_962.jpg,0,0,0,2.184317E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_078.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_078.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_078.jpg,0,0,0,2.186984E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_194.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_194.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_194.jpg,0,0,0,2.18394E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_294.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_294.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_294.jpg,0,0,0,2.18359E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_395.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_395.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_395.jpg,0,0,0,2.184276E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_502.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_502.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_502.jpg,0,0,0,2.186168E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_603.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_603.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_603.jpg,0,0,0,2.187223E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_715.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_715.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_715.jpg,0,0,0,2.189603E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_815.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_815.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_815.jpg,0,0,0,2.185005E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_53_928.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_53_928.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_53_928.jpg,0,0,0,2.182433E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_033.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_033.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_033.jpg,0,0,0,2.187717E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_143.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_143.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_143.jpg,0,0,0,2.307891E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_243.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_243.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_243.jpg,0,0,0,2.194054E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_360.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_360.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_360.jpg,0,0,0,2.208182E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_476.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_476.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_476.jpg,0,0,0,2.21692E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_577.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_577.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_577.jpg,0,0,0,2.210585E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_693.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_693.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_693.jpg,0,0,0,2.206924E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_809.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_809.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_809.jpg,0,0,0,2.19087E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_54_909.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_54_909.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_54_909.jpg,0,0,0,2.194196E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_55_017.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_55_017.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_55_017.jpg,0,0,0,2.200042E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_55_126.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_55_126.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_55_126.jpg,0,0,0,2.217736E-05
/home/edward/Desktop/SimData/IMG/center_2019_03_07_00_42_55_237.jpg, /home/edward/Desktop/SimData/IMG/left_2019_03_07_00_42_55_237.jpg, /home/edward/Desktop/SimData/IMG/right_2019_03_07_00_42_55_237.jpg,0,0,0,2.226679E-05
